order_id,customer_name,category,sub_category,city,order_date,region,sales,discount,profit,state,,,,
OD9345,Anu,"Eggs,Meat&Fish",Mutton,Pudukottai,2015-03-03,East,2472,0.27,914.64,TamilNadu,03-03-2015,,,
OD9346,Roshan,Beverages,HealthDrinks,Viluppuram,2018-01-12,East,1994,0.31,458.62,TamilNadu,12-01-2018,,,
OD9347,Ravi,Oil&Masala,Masalas,Virudhunagar,9-22-2017,East,1151,0.19,299.26,TamilNadu,9-22-2017,,,
OD9348,Alan,Beverages,SoftDrinks,Namakkal,4-19-2017,East,912,0.33,364.8,TamilNadu,4-19-2017,,,
OD9349,Veena,Snacks,Chocolates,Pudukottai,2016-07-06,East,527,0.16,179.18,TamilNadu,06-07-2016,,,
OD9350,Shah,Beverages,SoftDrinks,Perambalur,2017-11-09,East,1101,0.32,264.24,TamilNadu,09-11-2017,,,
OD9351,Ramesh,FoodGrains,Dals&Pulses,Viluppuram,9-26-2015,East,1898,0.23,284.7,TamilNadu,9-26-2015,,,
OD9352,Arutra,Beverages,HealthDrinks,Madurai,2017-07-06,East,1261,0.15,75.66,TamilNadu,06-07-2017,,,
OD9353,Verma,Beverages,HealthDrinks,Tenkasi,6-25-2016,East,706,0.31,35.3,TamilNadu,6-25-2016,,,
OD9354,Vidya,"Eggs,Meat&Fish",Mutton,Madurai,8-21-2016,East,2259,0.15,135.54,TamilNadu,8-21-2016,,,
OD9355,Yadav,FoodGrains,Atta&Flour,Virudhunagar,2016-05-04,East,1724,0.33,379.28,TamilNadu,04-05-2016,,,
OD9356,Veena,FoodGrains,OrganicStaples,Trichy,11-13-2017,East,868,0.24,156.24,TamilNadu,11-13-2017,,,
OD9357,Jackson,"Eggs,Meat&Fish",Chicken,Pudukottai,7-21-2018,East,752,0.17,97.76,TamilNadu,7-21-2018,,,
OD9358,Veena,Beverages,SoftDrinks,Bodi,7-18-2017,East,2100,0.13,588,TamilNadu,7-18-2017,,,
OD9359,Haseena,Bakery,Cakes,Tirunelveli,11-22-2017,East,1100,0.31,220,TamilNadu,11-22-2017,,,
OD9360,Roshan,Oil&Masala,Masalas,Madurai,6-26-2016,East,1284,0.27,77.04,TamilNadu,6-26-2016,,,
OD9361,Anu,FoodGrains,OrganicStaples,Ooty,9-23-2015,East,806,0.18,354.64,TamilNadu,9-23-2015,,,
OD9362,Hafiz,Bakery,Biscuits,Ooty,7-18-2017,East,521,0.14,161.51,TamilNadu,7-18-2017,,,
OD9363,Amy,Bakery,Cakes,Tenkasi,12-22-2015,East,2170,0.27,173.6,TamilNadu,12-22-2015,,,
OD9364,Ravi,FoodGrains,Atta&Flour,Madurai,2017-06-03,East,1623,0.23,405.75,TamilNadu,03-06-2017,,,
OD9365,Hafiz,FoodGrains,OrganicStaples,Ramanadhapuram,2018-11-03,East,1023,0.33,337.59,TamilNadu,03-11-2018,,,
OD9366,Surya,FoodGrains,OrganicStaples,Ramanadhapuram,12-26-2018,East,1579,0.25,521.07,TamilNadu,12-26-2018,,,
OD9367,Amy,Snacks,Cookies,Kanyakumari,8-21-2016,East,665,0.23,66.5,TamilNadu,8-21-2016,,,
OD9368,Veena,"Eggs,Meat&Fish",Fish,Chennai,11-24-2015,East,1565,0.19,563.4,TamilNadu,11-24-2015,,,
OD9369,Sabeela,FoodGrains,Atta&Flour,Virudhunagar,7-21-2018,East,516,0.34,144.48,TamilNadu,7-21-2018,,,
OD9370,Veronica,"Eggs,Meat&Fish",Chicken,Cumbum,2017-11-09,East,1266,0.23,177.24,TamilNadu,09-11-2017,,,
OD9371,Verma,Bakery,Breads&Buns,Ooty,6-22-2018,East,860,0.1,137.6,TamilNadu,6-22-2018,,,
OD9372,Amrish,Bakery,Biscuits,Dindigul,10-21-2018,East,1642,0.21,623.96,TamilNadu,10-21-2018,,,
OD9373,Ram,Beverages,HealthDrinks,Ramanadhapuram,2016-07-06,East,1614,0.13,322.8,TamilNadu,06-07-2016,,,
OD9374,Hafiz,Fruits&Veggies,FreshFruits,Karur,7-25-2016,East,664,0.24,79.68,TamilNadu,7-25-2016,,,
OD9375,Shah,Beverages,HealthDrinks,Karur,2016-05-04,East,522,0.15,219.24,TamilNadu,04-05-2016,,,
OD9376,Willams,Bakery,Breads&Buns,Cumbum,2017-07-07,East,2442,0.28,683.76,TamilNadu,07-07-2017,,,
OD9377,Jonas,Fruits&Veggies,FreshFruits,Theni,2017-07-07,East,1546,0.32,247.36,TamilNadu,07-07-2017,,,
OD9378,Sudha,"Eggs,Meat&Fish",Mutton,Ramanadhapuram,6-22-2018,East,564,0.1,62.04,TamilNadu,6-22-2018,,,
OD9379,Peer,Fruits&Veggies,FreshVegetables,Vellore,2017-08-04,East,1536,0.2,691.2,TamilNadu,04-08-2017,,,
OD9380,Vinne,Bakery,Breads&Buns,Cumbum,2017-08-12,East,1362,0.16,136.2,TamilNadu,12-08-2017,,,
OD9381,Arvind,Oil&Masala,Masalas,Pudukottai,2017-10-11,East,2121,0.19,318.15,TamilNadu,11-10-2017,,,
OD9382,Arvind,Oil&Masala,Spices,Tirunelveli,4-23-2015,East,866,0.16,303.1,TamilNadu,4-23-2015,,,
OD9383,Mathew,FoodGrains,Rice,Cumbum,1-31-2017,South,1706,0.25,750.64,TamilNadu,1-31-2017,,,
OD9384,Sharon,"Eggs,Meat&Fish",Eggs,Ramanadhapuram,11-24-2018,South,2210,0.13,574.6,TamilNadu,11-24-2018,,,
OD9385,Ridhesh,Fruits&Veggies,OrganicVegetables,Ooty,2017-04-08,South,2305,0.28,945.05,TamilNadu,08-04-2017,,,
OD9386,Ridhesh,FoodGrains,Dals&Pulses,Bodi,5-23-2017,South,2285,0.2,982.55,TamilNadu,5-23-2017,,,
OD9387,Akash,Snacks,Noodles,Chennai,2015-06-01,South,1495,0.19,194.35,TamilNadu,01-06-2015,,,
OD9388,Amrish,Fruits&Veggies,OrganicVegetables,Pudukottai,3-30-2018,South,766,0.16,137.88,TamilNadu,3-30-2018,,,
OD9389,Mathew,Beverages,SoftDrinks,Namakkal,9-24-2018,South,2079,0.31,873.18,TamilNadu,9-24-2018,,,
OD9390,Sabeela,Oil&Masala,EdibleOil&Ghee,Trichy,3-13-2017,South,1576,0.33,504.32,TamilNadu,3-13-2017,,,
OD9391,Verma,Beverages,HealthDrinks,Madurai,2018-11-06,South,1562,0.22,265.54,TamilNadu,06-11-2018,,,
OD9392,Jonas,Oil&Masala,Masalas,Cumbum,2018-04-11,South,1907,0.29,572.1,TamilNadu,11-04-2018,,,
OD9393,Sudha,Oil&Masala,Masalas,Tenkasi,2015-06-01,South,1113,0.31,144.69,TamilNadu,01-06-2015,,,
OD9394,Hussain,"Eggs,Meat&Fish",Chicken,Dharmapuri,5-25-2018,South,1539,0.23,584.82,TamilNadu,5-25-2018,,,
OD9395,Ramesh,Beverages,SoftDrinks,Cumbum,6-28-2016,South,1537,0.26,307.4,TamilNadu,6-28-2016,,,
OD9396,Hussain,Fruits&Veggies,OrganicVegetables,Chennai,2015-06-01,South,2201,0.19,352.16,TamilNadu,01-06-2015,,,
OD9397,Hussain,FoodGrains,Rice,Ramanadhapuram,5-27-2018,South,2014,0.34,725.04,TamilNadu,5-27-2018,,,
OD9398,Sundar,FoodGrains,Dals&Pulses,Dharmapuri,12-20-2017,South,2413,0.28,386.08,TamilNadu,12-20-2017,,,
OD9399,Vidya,Snacks,Chocolates,Dindigul,2015-10-09,South,699,0.15,83.88,TamilNadu,09-10-2015,,,
OD9400,Akash,"Eggs,Meat&Fish",Eggs,Virudhunagar,3-26-2018,South,1920,0.12,537.6,TamilNadu,3-26-2018,,,
OD9401,Surya,Fruits&Veggies,FreshFruits,Coimbatore,2017-04-08,South,1036,0.14,145.04,TamilNadu,08-04-2017,,,
OD9402,Vince,"Eggs,Meat&Fish",Mutton,Theni,5-25-2017,South,1358,0.18,393.82,TamilNadu,5-25-2017,,,
OD9403,Mathew,Oil&Masala,EdibleOil&Ghee,Nagercoil,3-15-2017,South,816,0.2,342.72,TamilNadu,3-15-2017,,,
OD9404,Haseena,Snacks,Chocolates,Namakkal,1-26-2015,South,2431,0.1,121.55,TamilNadu,1-26-2015,,,
OD9405,Ravi,Fruits&Veggies,OrganicFruits,Tirunelveli,2017-04-08,South,2381,0.19,380.96,TamilNadu,08-04-2017,,,
OD9406,Ravi,Fruits&Veggies,FreshFruits,Cumbum,9-24-2018,South,1558,0.16,218.12,TamilNadu,9-24-2018,,,
OD9407,Ravi,Beverages,HealthDrinks,Perambalur,5-15-2017,South,584,0.23,204.4,TamilNadu,5-15-2017,,,
OD9408,Verma,Beverages,HealthDrinks,Virudhunagar,2018-12-06,South,1165,0.27,442.7,TamilNadu,06-12-2018,,,
OD9409,Sabeela,Oil&Masala,Masalas,Karur,8-17-2018,South,717,0.28,143.4,TamilNadu,8-17-2018,,,
OD9410,Vidya,Oil&Masala,EdibleOil&Ghee,Trichy,2016-09-06,South,2168,0.23,802.16,TamilNadu,06-09-2016,,,
OD9411,Haseena,Fruits&Veggies,OrganicFruits,Karur,2017-01-11,South,1249,0.19,137.39,TamilNadu,11-01-2017,,,
OD9412,Akash,Fruits&Veggies,OrganicFruits,Ramanadhapuram,2017-08-08,South,2449,0.12,685.72,TamilNadu,08-08-2017,,,
OD9413,Vince,Bakery,Breads&Buns,Theni,12-15-2017,South,2451,0.35,661.77,TamilNadu,12-15-2017,,,
OD9414,Vidya,Fruits&Veggies,FreshFruits,Kanyakumari,1-26-2015,South,1050,0.11,451.5,TamilNadu,1-26-2015,,,
OD9415,Vidya,Oil&Masala,Masalas,Pudukottai,9-24-2018,South,1172,0.34,492.24,TamilNadu,9-24-2018,,,
OD9416,Sabeela,Snacks,Cookies,Madurai,5-15-2017,South,1160,0.34,81.2,TamilNadu,5-15-2017,,,
OD9417,Komal,Snacks,Chocolates,Pudukottai,3-13-2017,South,1118,0.1,480.74,TamilNadu,3-13-2017,,,
OD9418,Vince,Snacks,Noodles,Karur,2015-06-01,South,2157,0.18,258.84,TamilNadu,01-06-2015,,,
OD9419,Arvind,Bakery,Biscuits,Ramanadhapuram,2017-08-04,South,1957,0.21,587.1,TamilNadu,04-08-2017,,,
OD9420,Akash,Oil&Masala,Masalas,Namakkal,9-14-2017,South,1214,0.21,485.6,TamilNadu,9-14-2017,,,
OD9421,Esther,"Eggs,Meat&Fish",Fish,Theni,2017-11-03,South,979,0.3,88.11,TamilNadu,03-11-2017,,,
OD9422,Harish,Snacks,Chocolates,Tirunelveli,9-19-2018,South,1496,0.28,628.32,TamilNadu,9-19-2018,,,
OD9423,Hafiz,Beverages,HealthDrinks,Chennai,6-28-2016,South,1391,0.16,570.31,TamilNadu,6-28-2016,,,
OD9424,Jonas,Snacks,Cookies,Nagercoil,9-24-2018,South,2439,0.13,585.36,TamilNadu,9-24-2018,,,
OD9425,Suresh,"Eggs,Meat&Fish",Eggs,Tenkasi,7-24-2016,South,774,0.32,100.62,TamilNadu,7-24-2016,,,
OD9426,Akash,Fruits&Veggies,OrganicFruits,Trichy,2017-08-04,South,543,0.16,48.87,TamilNadu,04-08-2017,,,
OD9427,Sudha,"Eggs,Meat&Fish",Mutton,Theni,2018-06-01,South,1747,0.17,209.64,TamilNadu,01-06-2018,,,
OD9428,Kumar,"Eggs,Meat&Fish",Mutton,Namakkal,2018-11-09,South,889,0.34,266.7,TamilNadu,09-11-2018,,,
OD9429,Suresh,Bakery,Biscuits,Madurai,5-15-2017,South,523,0.17,73.22,TamilNadu,5-15-2017,,,
OD9430,Esther,Oil&Masala,EdibleOil&Ghee,Kanyakumari,1-31-2017,South,873,0.34,157.14,TamilNadu,1-31-2017,,,
OD9431,Anu,FoodGrains,OrganicStaples,Theni,1-26-2015,South,1991,0.33,696.85,TamilNadu,1-26-2015,,,
OD9432,Esther,Snacks,Cookies,Dindigul,7-24-2016,South,1609,0.15,209.17,TamilNadu,7-24-2016,,,
OD9433,Jonas,"Eggs,Meat&Fish",Chicken,Trichy,5-25-2017,South,2322,0.18,255.42,TamilNadu,5-25-2017,,,
OD9434,Hafiz,FoodGrains,Dals&Pulses,Cumbum,11-24-2018,South,1718,0.13,257.7,TamilNadu,11-24-2018,,,
OD9435,Peer,Oil&Masala,Masalas,Vellore,3-15-2017,South,2166,0.12,888.06,TamilNadu,3-15-2017,,,
OD9436,Krithika,Snacks,Chocolates,Dindigul,2015-12-08,South,1665,0.1,482.85,TamilNadu,08-12-2015,,,
OD9437,Vinne,Beverages,HealthDrinks,Perambalur,4-23-2018,South,1818,0.34,563.58,TamilNadu,4-23-2018,,,
OD9438,Harish,Snacks,Noodles,Madurai,11-25-2017,South,2361,0.32,637.47,TamilNadu,11-25-2017,,,
OD9439,Vince,Fruits&Veggies,OrganicVegetables,Dindigul,9-22-2016,South,829,0.24,66.32,TamilNadu,9-22-2016,,,
OD9440,Vidya,"Eggs,Meat&Fish",Eggs,Vellore,12-28-2018,South,2006,0.19,240.72,TamilNadu,12-28-2018,,,
OD9441,Anu,"Eggs,Meat&Fish",Chicken,Theni,11-24-2017,South,2052,0.24,184.68,TamilNadu,11-24-2017,,,
OD9442,Sundar,Bakery,Biscuits,Bodi,2018-07-04,South,2004,0.18,521.04,TamilNadu,04-07-2018,,,
OD9443,Alan,Oil&Masala,EdibleOil&Ghee,Theni,9-22-2016,South,756,0.35,60.48,TamilNadu,9-22-2016,,,
OD9444,Amy,"Eggs,Meat&Fish",Eggs,Kanyakumari,4-30-2018,South,2367,0.26,189.36,TamilNadu,4-30-2018,,,
OD9445,Krithika,"Eggs,Meat&Fish",Fish,Ramanadhapuram,12-20-2016,South,901,0.28,108.12,TamilNadu,12-20-2016,,,
OD9446,Sabeela,Snacks,Noodles,Ooty,3-17-2018,South,1639,0.1,163.9,TamilNadu,3-17-2018,,,
OD9447,Roshan,Fruits&Veggies,OrganicFruits,Vellore,10-24-2015,South,1337,0.33,200.55,TamilNadu,10-24-2015,,,
OD9448,Harish,FoodGrains,OrganicStaples,Virudhunagar,10-27-2015,South,1824,0.33,145.92,TamilNadu,10-27-2015,,,
OD9449,Arutra,Bakery,Biscuits,Chennai,2018-05-09,South,654,0.35,111.18,TamilNadu,09-05-2018,,,
OD9450,Ram,"Eggs,Meat&Fish",Chicken,Namakkal,2015-03-10,South,889,0.14,364.49,TamilNadu,10-03-2015,,,
OD9451,Akash,Beverages,HealthDrinks,Viluppuram,2015-12-08,South,1008,0.19,70.56,TamilNadu,08-12-2015,,,
OD9452,Arutra,"Eggs,Meat&Fish",Mutton,Nagercoil,8-21-2017,South,771,0.12,131.07,TamilNadu,8-21-2017,,,
OD9453,Esther,Bakery,Cakes,Dharmapuri,2017-11-11,South,921,0.13,349.98,TamilNadu,11-11-2017,,,
OD9454,Veena,FoodGrains,Dals&Pulses,Bodi,4-30-2018,South,881,0.33,334.78,TamilNadu,4-30-2018,,,
OD9455,Veronica,Fruits&Veggies,FreshVegetables,Dindigul,3-18-2015,South,1970,0.11,98.5,TamilNadu,3-18-2015,,,
OD9456,Sheeba,"Eggs,Meat&Fish",Chicken,Tenkasi,2015-03-10,South,1378,0.3,275.6,TamilNadu,10-03-2015,,,
OD9457,Haseena,Fruits&Veggies,OrganicVegetables,Chennai,3-18-2015,South,618,0.23,111.24,TamilNadu,3-18-2015,,,
OD9458,Mathew,Oil&Masala,Masalas,Vellore,2018-07-10,South,1619,0.25,728.55,TamilNadu,10-07-2018,,,
OD9459,Haseena,Fruits&Veggies,FreshVegetables,Bodi,4-30-2018,South,696,0.14,174,TamilNadu,4-30-2018,,,
OD9460,Suresh,FoodGrains,OrganicStaples,Ooty,10-27-2015,South,1445,0.1,260.1,TamilNadu,10-27-2015,,,
OD9461,Mathew,Bakery,Breads&Buns,Coimbatore,2-21-2017,South,2443,0.13,171.01,TamilNadu,2-21-2017,,,
OD9462,Harish,Beverages,SoftDrinks,Viluppuram,10-21-2018,South,745,0.35,208.6,TamilNadu,10-21-2018,,,
OD9463,Malik,Bakery,Cakes,Ramanadhapuram,8-21-2017,South,1308,0.3,196.2,TamilNadu,8-21-2017,,,
OD9464,Arvind,Bakery,Biscuits,Viluppuram,9-22-2016,South,839,0.16,41.95,TamilNadu,9-22-2016,,,
OD9465,Shree,Snacks,Noodles,Kanyakumari,11-24-2017,South,727,0.21,268.99,TamilNadu,11-24-2017,,,
OD9466,Jonas,"Eggs,Meat&Fish",Eggs,Coimbatore,3-18-2015,South,876,0.2,131.4,TamilNadu,3-18-2015,,,
OD9467,Akash,Beverages,HealthDrinks,Dindigul,2017-05-05,South,1570,0.22,298.3,TamilNadu,05-05-2017,,,
OD9468,Hussain,Beverages,HealthDrinks,Ramanadhapuram,2018-07-10,South,2429,0.32,145.74,TamilNadu,10-07-2018,,,
OD9469,Peer,Fruits&Veggies,OrganicFruits,Pudukottai,9-22-2016,South,688,0.17,96.32,TamilNadu,9-22-2016,,,
OD9470,Rumaiza,Bakery,Cakes,Nagercoil,2015-12-08,South,1461,0.17,394.47,TamilNadu,08-12-2015,,,
OD9471,Muneer,FoodGrains,OrganicStaples,Perambalur,1-24-2016,South,1761,0.26,757.23,TamilNadu,1-24-2016,,,
OD9472,Suresh,Fruits&Veggies,FreshVegetables,Nagercoil,2015-12-08,South,1665,0.26,549.45,TamilNadu,08-12-2015,,,
OD9473,Ravi,Bakery,Biscuits,Dharmapuri,3-14-2015,South,1985,0.22,794,TamilNadu,3-14-2015,,,
OD9474,Verma,Fruits&Veggies,FreshVegetables,Theni,2015-12-08,South,1679,0.15,251.85,TamilNadu,08-12-2015,,,
OD9475,Kumar,Snacks,Chocolates,Pudukottai,1-21-2018,South,1056,0.2,306.24,TamilNadu,1-21-2018,,,
OD9476,Haseena,Bakery,Cakes,Pudukottai,2017-11-11,South,1935,0.29,367.65,TamilNadu,11-11-2017,,,
OD9477,Akash,Bakery,Biscuits,Ramanadhapuram,2-21-2017,South,1599,0.27,223.86,TamilNadu,2-21-2017,,,
OD9478,Yusuf,FoodGrains,Rice,Dindigul,12-21-2015,South,616,0.34,227.92,TamilNadu,12-21-2015,,,
OD9479,Anu,Snacks,Chocolates,Namakkal,9-22-2016,South,1585,0.16,396.25,TamilNadu,9-22-2016,,,
OD9480,Rumaiza,Fruits&Veggies,FreshFruits,Bodi,9-24-2018,South,2255,0.26,856.9,TamilNadu,9-24-2018,,,
OD9481,Sudeep,"Eggs,Meat&Fish",Fish,Theni,4-30-2018,South,775,0.3,186,TamilNadu,4-30-2018,,,
OD9482,Suresh,Beverages,SoftDrinks,Madurai,2-21-2017,South,2000,0.23,620,TamilNadu,2-21-2017,,,
OD9483,Veronica,Beverages,SoftDrinks,Pudukottai,2017-09-08,South,639,0.2,191.7,TamilNadu,08-09-2017,,,
OD9484,Yadav,Beverages,SoftDrinks,Trichy,10-19-2018,South,1916,0.26,536.48,TamilNadu,10-19-2018,,,
OD9485,Harish,Bakery,Breads&Buns,Ramanadhapuram,2018-02-12,South,512,0.32,168.96,TamilNadu,12-02-2018,,,
OD9486,Alan,FoodGrains,OrganicStaples,Tirunelveli,2016-02-10,South,1205,0.1,228.95,TamilNadu,10-02-2016,,,
OD9487,Adavan,FoodGrains,Rice,Ooty,2017-09-08,South,1177,0.32,282.48,TamilNadu,08-09-2017,,,
OD9488,Sheeba,Oil&Masala,Masalas,Nagercoil,2018-07-10,South,1662,0.33,398.88,TamilNadu,10-07-2018,,,
OD9489,Sudeep,Fruits&Veggies,FreshVegetables,Tirunelveli,1-21-2018,South,1288,0.1,334.88,TamilNadu,1-21-2018,,,
OD9490,Suresh,Snacks,Noodles,Virudhunagar,10-21-2017,South,1285,0.15,295.55,TamilNadu,10-21-2017,,,
OD9491,Yusuf,Oil&Masala,Masalas,Vellore,11-18-2017,West,875,0.26,140,TamilNadu,11-18-2017,,,
OD9492,Sundar,Fruits&Veggies,FreshVegetables,Karur,12-27-2015,West,1051,0.32,189.18,TamilNadu,12-27-2015,,,
OD9493,Shree,Oil&Masala,Masalas,Cumbum,11-21-2018,West,1319,0.25,197.85,TamilNadu,11-21-2018,,,
OD9494,Arvind,Fruits&Veggies,OrganicFruits,Vellore,2017-07-01,West,1593,0.15,334.53,TamilNadu,01-07-2017,,,
OD9495,Mathew,FoodGrains,OrganicStaples,Coimbatore,2017-04-03,West,2012,0.3,120.72,TamilNadu,03-04-2017,,,
OD9496,Ravi,FoodGrains,Dals&Pulses,Coimbatore,5-22-2018,West,603,0.15,162.81,TamilNadu,5-22-2018,,,
OD9497,Surya,Oil&Masala,Masalas,Ooty,2018-01-09,West,2480,0.35,669.6,TamilNadu,09-01-2018,,,
OD9498,Harish,"Eggs,Meat&Fish",Eggs,Viluppuram,4-24-2018,West,1155,0.13,277.2,TamilNadu,4-24-2018,,,
OD9499,James,Oil&Masala,Masalas,Ooty,2015-01-10,West,1022,0.18,439.46,TamilNadu,10-01-2015,,,
OD9500,Krithika,Snacks,Cookies,Vellore,2015-09-07,West,1883,0.14,357.77,TamilNadu,07-09-2015,,,
OD9501,Sabeela,Fruits&Veggies,FreshVegetables,Coimbatore,2017-07-06,West,1945,0.16,466.8,TamilNadu,06-07-2017,,,
OD9502,Anu,Oil&Masala,Spices,Namakkal,2017-05-05,West,1150,0.21,368,TamilNadu,05-05-2017,,,
OD9503,Aditi,Bakery,Breads&Buns,Bodi,12-24-2015,West,2361,0.34,920.79,TamilNadu,12-24-2015,,,
OD9504,Shah,Oil&Masala,EdibleOil&Ghee,Karur,2015-08-09,West,1289,0.35,335.14,TamilNadu,09-08-2015,,,
OD9505,Malik,Bakery,Cakes,Viluppuram,12-24-2015,West,2045,0.19,879.35,TamilNadu,12-24-2015,,,
OD9506,Kumar,Bakery,Cakes,Kanyakumari,2016-10-12,West,1435,0.26,631.4,TamilNadu,12-10-2016,,,
OD9507,Sharon,"Eggs,Meat&Fish",Mutton,Karur,11-21-2018,West,1952,0.35,156.16,TamilNadu,11-21-2018,,,
OD9508,Willams,Beverages,HealthDrinks,Dindigul,12-18-2018,West,601,0.15,228.38,TamilNadu,12-18-2018,,,
OD9509,Yadav,FoodGrains,OrganicStaples,Bodi,2015-09-07,West,2070,0.31,269.1,TamilNadu,07-09-2015,,,
OD9510,Sabeela,Oil&Masala,Spices,Theni,11-28-2016,West,1402,0.14,112.16,TamilNadu,11-28-2016,,,
OD9511,Ridhesh,Bakery,Breads&Buns,Madurai,8-28-2018,West,2153,0.16,193.77,TamilNadu,8-28-2018,,,
OD9512,Malik,Oil&Masala,EdibleOil&Ghee,Virudhunagar,11-13-2017,West,877,0.15,61.39,TamilNadu,11-13-2017,,,
OD9513,Anu,Fruits&Veggies,OrganicFruits,Theni,9-26-2016,West,1004,0.18,150.6,TamilNadu,9-26-2016,,,
OD9514,Surya,"Eggs,Meat&Fish",Eggs,Salem,11-21-2018,West,2001,0.28,700.35,TamilNadu,11-21-2018,,,
OD9515,Willams,Snacks,Chocolates,Krishnagiri,2016-09-11,West,1541,0.1,678.04,TamilNadu,11-09-2016,,,
OD9516,Haseena,Beverages,HealthDrinks,Dharmapuri,2015-08-09,West,2346,0.15,445.74,TamilNadu,09-08-2015,,,
OD9517,Sharon,FoodGrains,Dals&Pulses,Ooty,2017-03-10,West,1604,0.24,160.4,TamilNadu,10-03-2017,,,
OD9518,Mathew,Bakery,Biscuits,Dindigul,2015-06-05,West,1015,0.33,395.85,TamilNadu,05-06-2015,,,
OD9519,Esther,Bakery,Biscuits,Tenkasi,4-26-2015,West,1244,0.27,522.48,TamilNadu,4-26-2015,,,
OD9520,Peer,Fruits&Veggies,FreshVegetables,Virudhunagar,1-23-2016,West,1932,0.18,734.16,TamilNadu,1-23-2016,,,
OD9521,Amrish,Snacks,Noodles,Vellore,3-27-2018,West,2338,0.11,1005.34,TamilNadu,3-27-2018,,,
OD9522,Ganesh,"Eggs,Meat&Fish",Eggs,Bodi,3-27-2018,West,2238,0.13,850.44,TamilNadu,3-27-2018,,,
OD9523,Veronica,Oil&Masala,Spices,Salem,9-16-2017,West,918,0.19,201.96,TamilNadu,9-16-2017,,,
OD9524,Amrish,FoodGrains,Rice,Trichy,2017-03-10,West,2208,0.33,772.8,TamilNadu,10-03-2017,,,
OD9525,Hussain,Oil&Masala,EdibleOil&Ghee,Dindigul,2017-03-10,West,1784,0.34,642.24,TamilNadu,10-03-2017,,,
OD9526,Shree,Beverages,SoftDrinks,Krishnagiri,2017-06-12,West,1531,0.18,199.03,TamilNadu,12-06-2017,,,
OD9527,Veena,Fruits&Veggies,FreshFruits,Tirunelveli,2016-01-06,West,1195,0.22,394.35,TamilNadu,06-01-2016,,,
OD9528,Amy,Fruits&Veggies,FreshFruits,Virudhunagar,12-25-2016,West,953,0.12,76.24,TamilNadu,12-25-2016,,,
OD9529,Kumar,Oil&Masala,Masalas,Bodi,2-20-2015,West,1319,0.15,342.94,TamilNadu,2-20-2015,,,
OD9530,Yadav,"Eggs,Meat&Fish",Chicken,Chennai,2017-07-11,West,1347,0.19,525.33,TamilNadu,11-07-2017,,,
OD9531,Jonas,FoodGrains,Atta&Flour,Bodi,11-26-2015,West,1159,0.23,115.9,TamilNadu,11-26-2015,,,
OD9532,Hafiz,Beverages,HealthDrinks,Coimbatore,2018-05-10,West,1839,0.21,386.19,TamilNadu,10-05-2018,,,
OD9533,Krithika,Bakery,Cakes,Chennai,11-21-2015,West,1380,0.34,220.8,TamilNadu,11-21-2015,,,
OD9534,Ganesh,Bakery,Biscuits,Dindigul,2018-06-10,West,2268,0.24,635.04,TamilNadu,10-06-2018,,,
OD9535,Ridhesh,Beverages,SoftDrinks,Cumbum,10-15-2017,West,1989,0.25,556.92,TamilNadu,10-15-2017,,,
OD9536,Sharon,Beverages,HealthDrinks,Tenkasi,9-18-2016,West,1416,0.12,594.72,TamilNadu,9-18-2016,,,
OD9537,Ridhesh,Snacks,Cookies,Dindigul,2018-08-07,West,1577,0.11,473.1,TamilNadu,07-08-2018,,,
OD9538,Hussain,Snacks,Chocolates,Madurai,11-21-2018,West,2424,0.23,484.8,TamilNadu,11-21-2018,,,
OD9539,Adavan,FoodGrains,Rice,Krishnagiri,8-18-2018,West,1919,0.31,211.09,TamilNadu,8-18-2018,,,
OD9540,Sudha,Bakery,Biscuits,Tirunelveli,9-26-2015,West,1121,0.34,67.26,TamilNadu,9-26-2015,,,
OD9541,Shah,Fruits&Veggies,OrganicFruits,Dharmapuri,6-16-2018,West,1048,0.33,356.32,TamilNadu,6-16-2018,,,
OD9542,James,"Eggs,Meat&Fish",Fish,Theni,4-16-2018,West,2451,0.27,1004.91,TamilNadu,4-16-2018,,,
OD9543,Jackson,Fruits&Veggies,FreshFruits,Nagercoil,4-25-2015,West,2344,0.21,187.52,TamilNadu,4-25-2015,,,
OD9544,Muneer,FoodGrains,Atta&Flour,Tirunelveli,5-22-2018,West,785,0.28,47.1,TamilNadu,5-22-2018,,,
OD9545,Peer,Beverages,HealthDrinks,Madurai,1-30-2018,West,1792,0.14,806.4,TamilNadu,1-30-2018,,,
OD9546,Harish,Fruits&Veggies,OrganicFruits,Vellore,2018-08-07,West,1184,0.22,189.44,TamilNadu,07-08-2018,,,
OD9547,Shree,"Eggs,Meat&Fish",Chicken,Dharmapuri,12-27-2015,West,772,0.29,347.4,TamilNadu,12-27-2015,,,
OD9548,Malik,Beverages,HealthDrinks,Krishnagiri,2018-02-10,West,522,0.35,109.62,TamilNadu,10-02-2018,,,
OD9549,Vidya,"Eggs,Meat&Fish",Fish,Trichy,2015-01-11,West,1202,0.2,180.3,TamilNadu,11-01-2015,,,
OD9550,Shree,FoodGrains,Atta&Flour,Cumbum,3-27-2018,West,1892,0.27,321.64,TamilNadu,3-27-2018,,,
OD9551,Arutra,FoodGrains,Dals&Pulses,Karur,11-27-2016,West,664,0.15,159.36,TamilNadu,11-27-2016,,,
